88,13329.15416,13138.55924,13346.16664,13150.08984,13034.47695
89,13307.7882,13114.99744,13325.07495,13126.48861,13009.45002
90,13286.38252,13091.46378,13303.9409,13102.9107,12984.49275
91,13264.94387,13067.96936,13282.7715,13079.36557,12959.61708
92,13243.48067,13044.52413,13261.57443,13055.8649,12934.83676
93,13221.99974,13021.13719,13240.35679,13032.41806,12910.16419
94,13200.5065,12997.81886,13219.12351,13009.03396,12885.61076
95,13179.00662,12974.57778,13197.88028,12985.72113,12861.1884
96,13157.50806,12951.42493,13176.63459,12962.49066,12836.91057
97,13136.01946,12928.36913,13155.39506,12939.35402,12812.7913
98,13114.54555,12905.41758,13134.16623,12916.31926,12788.84215
99,13093.09069,12882.58213,13112.95219,12893.39415,12765.07478
100,13071.66682,12859.87728,13091.76479,12870.59386,12741.50654
101,13050.28095,12837.3127,13070.61074,12847.92844,12718.1503
102,13028.93546,12814.89891,13049.49223,12825.40376,12695.01688
103,13007.64314,12792.64708,13028.42178,12803.03574,12672.1239
104,12986.41223,12770.56623,13007.40753,12780.83547,12649.4854
105,12965.24813,12748.6683,12986.45469,12758.81215,12627.1152
106,12944.16252,12726.96816,12965.57454,12736.98075,12605.03094
107,12923.16665,12705.4805,12944.77827,12715.35558,12583.25005
108,12902.2683,12684.21642,12924.07345,12693.9482,12561.78808
109,12881.47535,12663.18682,12903.46759,12672.7696,12540.66019
110,12860.79499,12642.40306,12882.96787,12651.8306,12519.88174
111,12840.23499,12621.87566,12862.58169,12631.14238,12499.46845
112,12819.80237,12601.61582,12842.31578,12610.71563,12479.43597
113,12799.5049,12581.63366,12822.17791,12590.56137,12459.80041
114,12779.35035,12561.94057,12802.17519,12570.69114,12440.57835
115,12759.34611,12542.54896,12782.31539,12551.11576,12421.78647
116,12739.49854,12523.46868,12762.60429,12531.84536,12403.44099
117,12719.81464,12504.71007,12743.04852,12512.89057,12385.55885
118,12700.30371,12486.28678,12723.65739,12494.26417,12368.15884
119,12680.97579,12468.21093,12704.44063,12475.97953,12351.26066
120,12661.83902,12450.49436,12685.40632,12458.04859,12334.88346
121,12642.90025,12433.14762,12666.56081,12440.48168,12319.04601
122,12624.16789,12416.18366,12647.91251,12423.29093,12303.76914
123,12605.65162,12399.61417,12629.47083,12406.48971,12289.07524
124,12587.35873,12383.45144,12611.24258,12390.08853,12274.98609
125,12569.2971,12367.70629,12593.23563,12374.09943,12261.52635
126,12551.47439,12352.38924,12575.45737,12358.53341,12248.72235
127,12533.90018,12337.51546,12557.91709,12343.40401,12236.60907
128,12516.58689,12323.09896,12540.62711,12328.72698,12225.19988
129,12499.54124,12309.14762,12523.59398,12314.51273,12214.49079
130,12482.76759,12295.67233,12506.82137,12300.76961,12204.47583
131,12466.27155,12282.68656,12490.31509,12287.50851,12195.15159
132,12450.05745,12270.19949,12474.07901,12274.73873,12186.50442
133,12434.13451,12258.22411,12458.12204,12262.474,12178.52826
134,12418.51446,12246.77634,12442.45584,12250.72959,12171.21609
135,12403.2067,12235.86822,12427.08941,12239.51876,12164.55805
136,12388.22004,12225.51017,12412.03148,12228.85336,12158.54421
137,12373.56158,12215.71357,12397.28877,12218.74391,12153.16478
138,12359.23863,12206.48458,12382.86838,12209.20159,12148.40926
139,12345.25866,12197.82339,12368.77772,12200.23266,12144.26589
140,12331.62965,12189.72724,12355.02427,12191.83551,12140.72207
141,12318.35955,12182.19074,12341.61599,12184.00473,12137.76424
142,12305.45661,12175.21123,12328.56084,12176.73417,12135.37818
143,12292.92954,12168.78302,12315.86716,12170.01775,12133.54893
144,12280.78622,12162.90139,12303.54291,12163.84942,12132.26236
145,12269.03413,12157.55949,12291.59502,12158.22026,12131.50122
146,12257.68038,12152.75099,12280.03087,12153.12128,12131.24761
147,12246.7316,12148.46992,12268.85643,12148.5445,12131.48331
148,12236.19301,12144.70868,12258.07711,12144.48084,12132.18958
149,12226.07143,12141.45942,12247.69945,12140.92138,12133.34716
150,12216.37435,12138.71341,12237.73055,12137.85607,12134.93454
151,12207.10924,12136.46269,12228.1778,12135.27384,12136.92832
152,12198.28143,12134.69865,12219.04662,12133.16386,12139.30385
153,12189.89783,12133.41265,12210.34363,12131.51677,12142.03631
154,12181.96385,12132.59474,12202.07414,12130.31995,12145.09697
155,12174.48516,12132.23611,12194.24402,12129.56222,12148.45475
156,12167.46546,12132.32795,12186.85973,12129.23307,12152.0725
157,12160.90476,12132.85736,12179.92372,12129.3197,12155.93429
158,12154.8024,12133.81326,12173.43752,12129.80845,12160.03672
159,12149.15969,12135.18986,12167.4049,12130.68853,12164.37817
160,12143.98043,12136.97713,12161.82778,12131.9497,12168.95713
161,12139.25798,12139.15837,12156.70368,12133.57708,12173.77709
162,12134.98676,12141.7191,12152.02568,12135.55143,12178.83457
163,12131.16411,12144.6449,12147.7937,12137.85645,12184.12851
164,12127.78453,12147.92079,12144.00175,12140.47508,12189.65853
165,12124.84348,12151.53181,12140.64634,12143.39131,12195.42416
166,12122.3364,12155.46326,12137.72377,12146.58901,12201.42313
167,12120.25827,12159.70046,12135.22958,12150.05038,12207.65306
168,12118.60492,12164.23117,12133.16064,12153.76376,12214.11273
169,12117.36962,12169.05076,12131.5108,12157.72298,12220.79995
170,12116.54612,12174.16074,12130.27512,12161.92606,12227.71341
171,12116.13262,12179.56405,12129.452,12166.37612,12234.85536
172,12116.12494,12185.25633,12129.03831,12171.07535,12242.22743
173,12116.51541,12191.237,12129.02713,12176.02099,12249.82695
174,12117.29627,12197.50352,12129.41134,12181.21219,12257.65271
175,12118.45953,12204.05484,12130.18404,12186.64715,12265.70317
176,12119.99868,12210.88906,12131.33916,12192.32398,12273.97608
177,12121.90801,12218.00296,12132.87205,12198.24115,12282.46924
178,12124.17948,12225.39398,12134.7757,12204.39641,12291.17981
179,12126.80494,12233.06146,12137.04271,12210.7886,12300.1059
180,12129.77689,12241.00398,12139.66627,12217.41801,12309.24704
181,12133.08738,12249.21831,12142.63917,12224.28227,12318.60075
182,12136.7274,12257.70123,12145.95345,12231.37835,12328.16383
183,12140.68852,12266.45152,12149.60143,12238.70455,12337.93427
184,12144.96353,12275.46755,12153.5762,12246.25972,12347.91009
185,12149.54798,12284.74668,12157.87168,12254.04226,12358.08901
186,12154.43856,12294.28596,12162.4822,12262.05045,12368.46857
187,12159.63279,12304.08465,12167.40443,12270.28393,12379.04763
188,12165.1303,12314.14112,12172.63591,12278.74212,12389.82496
189,12170.9256,12324.45036,12178.1737,12287.42037,12400.79639
190,12177.02001,12335.00895,12184.0162,12296.31623,12411.9586
191,12183.4139,12345.8166,12190.16519,12305.43064,12423.3115
192,12190.1034,12356.8703,12196.61567,12314.76161,12434.85262
193,12197.0868,12368.16775,12203.36668,12324.30668,12446.5794
194,12204.36229,12379.70612,12210.41613,12334.06366,12458.48958
195,12211.92912,12391.48305,12217.76327,12344.0318,12470.58153
196,12219.78577,12403.49463,12225.40696,12354.2094,12482.85327
197,12227.92817,12415.74107,12233.34266,12364.59256,12495.30101
198,12236.35877,12428.22425,12241.57282,12375.18384,12507.92579
199,12245.07996,12440.94105,12250.09981,12385.98544,12520.72893
200,12254.08405,12453.8838,12258.91606,12396.98975,12533.7039
201,12263.36621,12467.04406,12268.01654,12408.19139,12546.84558
202,12272.92351,12480.41803,12277.39849,12419.58684,12560.1498
203,12282.7529,12494.00221,12287.05881,12431.17298,12573.61324
204,12292.85183,12507.79443,12296.99482,12442.94763,12587.23297
205,12303.2184,12521.7923,12307.20473,12454.90908,12601.00689
206,12313.85044,12535.99224,12317.6858,12467.05524,12614.93236
207,12324.74615,12550.39092,12328.43659,12479.3847,12629.00729
208,12335.90258,12564.98503,12339.45389,12491.8948,12643.22893
209,12347.31585,12579.7702,12350.73381,12504.58203,12657.59358
210,12358.98387,12594.7434,12362.27417,12517.4446,12672.09888
211,12370.90457,12609.90218,12374.07261,12530.48051,12686.74246
212,12383.07547,12625.24605,12386.12675,12543.68806,12701.52223
213,12395.49601,12640.77369,12398.43602,12557.06687,12716.43696
214,12408.16533,12656.47941,12410.99919,12570.61636,12731.48551
215,12421.07898,12672.35857,12423.81172,12584.33238,12746.66362
216,12434.23288,12688.40718,12436.86971,12598.21141,12761.96787
217,12447.62401,12704.62033,12450.16976,12612.25061,12777.39524
218,12461.2481,12720.99393,12463.7076,12626.44637,12792.94174
219,12475.10191,12737.52305,12477.47982,12640.79558,12808.60434
220,12489.18092,12754.20173,12491.48177,12655.29463,12824.37896
221,12503.48056,12771.0257,12505.70891,12669.93925,12840.26143
222,12517.99704,12787.99127,12520.15706,12684.72641,12856.24835
223,12532.72677,12805.09463,12534.82253,12699.65289,12872.3363
224,12547.66624,12822.33097,12549.702,12714.71604,12888.52206
225,12562.81231,12839.69496,12564.79178,12729.9131,12904.80259
226,12578.16168,12857.18302,12580.08845,12745.24152,12921.17486
227,12593.70628,12874.78746,12595.58406,12760.6941,12937.63214
228,12609.43807,12892.49957,12611.27016,12776.26353,12954.168
229,12625.3539,12910.31545,12627.14363,12791.94746,12970.77891
230,12641.45038,12928.23019,12643.20049,12807.74312,12987.46176
231,12657.72456,12946.23998,12659.43828,12823.64862,13004.21399
232,12674.17322,12964.34161,12675.85311,12839.66132,13021.03218
233,12690.79229,12982.53091,12692.4409,12855.77808,13037.9133
234,12707.57721,13000.80124,12709.19691,12871.99539,13054.85327
235,12724.52135,13019.14663,12726.11424,12888.30749,13071.8466
236,12741.61951,13037.56301,12743.18756,12904.71018,13088.88931
237,12758.86902,13056.04971,12760.41394,12921.20187,13105.97875
238,12776.26912,13074.60455,12777.79244,12937.78293,13123.11415
239,12793.8186,13093.22167,12795.32182,12954.4528,13140.29419
240,12811.51184,13111.89507,12812.99602,12971.20701,13157.51413
241,12829.3428,13130.62004,12830.80887,12988.04037,13174.76923
242,12847.30416,13149.38775,12848.75289,13004.94698,13192.05399
243,12865.3875,13168.18882,12866.81945,13021.91946,13209.3616
244,12883.5876,13187.01775,12885.00278,13038.95383,13226.68759
245,12901.89868,13205.86924,12903.29728,13056.04545,13244.02733
246,12920.31516,13224.73769,12921.69707,13073.18994,13261.37635
247,12938.83266,13243.61856,12940.19732,13090.38429,13278.73097
248,12957.44607,13262.50559,12958.79301,13107.62471,13296.08719
249,12976.15038,13281.39424,12977.47855,13124.90739,13313.44095
250,12994.94206,13300.28003,12996.25043,13142.22997,13330.78922
251,13013.81592,13319.15797,13015.10306,13159.58885,13348.1281
252,13032.76636,13338.02282,13034.03075,13176.97947,13365.45305
253,13051.78787,13356.86786,13053.02753,13194.39797,13382.7599
254,13070.8745,13375.6859,13072.08733,13211.83968,13400.04391
255,13090.02017,13394.47076,13091.204,13229.30035,13417.30071
256,13109.21891,13413.21743,13110.371,13246.77504,13434.52539
257,13128.46486,13431.9206,13129.58216,13264.25931,13451.71339
258,13147.75297,13450.57543,13148.83246,13281.74993,13468.86102
259,13167.07815,13469.17539,13168.11631,13299.2432,13485.96438
260,13186.43498,13487.71582,13187.42831,13316.73552,13503.01941
261,13205.81929,13506.19191,13206.76363,13334.22377,13520.02279
262,13225.22512,13524.5971,13226.11648,13351.70415,13536.97016
263,13244.64621,13542.92591,13245.47994,13369.17145,13553.85659
264,13264.07819,13561.17406,13264.84938,13386.62302,13570.67913
265,13283.51577,13579.33483,13284.21938,13404.05554,13587.43373
266,13302.9507,13597.40159,13303.58171,13421.46218,13604.1143
267,13322.37368,13615.36541,13322.92612,13438.83528,13620.71375
268,13341.776,13633.21674,13342.244,13456.16819,13637.22572
269,13361.15207,13650.95074,13361.52946,13473.45703,13653.64605
270,13380.49648,13668.56296,13380.77683,13490.6982,13669.97074
271,13399.80356,13686.04675,13399.98003,13507.88781,13686.19545
272,13419.06732,13703.39634,13419.13271,13525.0217,13702.31591
273,13438.28293,13720.60623,13438.22995,13542.09691,13718.32851
274,13457.44434,13737.67093,13457.26531,13559.1093,13734.2288
275,13476.54489,13754.5874,13476.23195,13576.05382,13750.01205
276,13495.58129,13771.35138,13495.12599,13592.92925,13765.67597
277,13514.54878,13787.95576,13513.9426,13609.73266,13781.21707
278,13533.44103,13804.39466,13532.67515,13626.45967,13796.63079
279,13552.25119,13820.66078,13551.31624,13643.10509,13811.9122
280,13570.9718,13836.74778,13569.85829,13659.66359,13827.05591
281,13589.59611,13852.64902,13588.29419,13676.13035,13842.05717
282,13608.11608,13868.35673,13606.6157,13692.49912,13856.9101
283,13626.5245,13883.86494,13624.81514,13708.76487,13871.6096
284,13644.81587,13899.16863,13642.88682,13724.92427,13886.15196
285,13662.98488,13914.2622,13660.82515,13740.97384,13900.53339
286,13681.02425,13929.13996,13678.62237,13756.90844,13914.74868
287,13698.92657,13943.79491,13696.27107,13772.72277,13928.79261
288,13716.68426,13958.22032,13713.76311,13788.41115,13942.65998
289,13734.29088,13972.41097,13731.09185,13803.9694,13956.34624
290,13751.73961,13986.36061,13748.25018,13819.39298,13969.84674
291,13769.02409,14000.06307,13765.23148,13834.67752,13983.15693
292,13786.13778,14013.51296,13782.02891,13849.81866,13996.27245
293,13803.0734,14026.70449,13798.6349,13864.81139,14009.18838
294,13819.82439,14039.63179,13815.04243,13879.65106,14021.89997
295,13836.38536,14052.29211,13831.24619,13894.33482,14034.40391
296,13852.75138,14064.68061,13847.2406,13908.85955,14046.69669
297,13868.91647,14076.78991,13863.01948,13923.22174,14058.77452
298,13884.87382,14088.61497,13878.57574,13937.41675,14070.63257
299,13900.6166,14100.15031,13893.90227,13951.44003,14082.26638
300,13916.13808,14111.38948,13908.99195,13965.28664,14093.67121
301,13931.43115,14122.3266,13923.83759,13978.95214,14104.84233
302,13946.48899,14132.95627,13938.43198,13992.4317,14115.77519
303,13961.30572,14143.27394,13952.76887,14005.7217,14126.46608
304,13975.87547,14153.27383,13966.84209,14018.81846,14136.91075
305,13990.18733,14162.94779,13980.64084,14031.71325,14147.1019
306,14004.23193,14172.28928,13994.15527,14044.39897,14157.03337
307,14018.00339,14181.29404,14007.37931,14056.8722,14166.70136
308,14031.49545,14189.95836,14020.30671,14069.12877,14176.10189
309,14044.70281,14198.27903,14032.93167,14081.16557,14185.23184
310,14057.62016,14206.2551,14045.249,14092.97964,14194.0878
311,14070.2457,14213.8823,14057.2566,14104.57147,14202.66948
312,14082.57563,14221.15466,14068.95012,14115.93962,14210.97413
313,14094.60266,14228.06793,14080.32198,14127.0788,14218.99692
314,14106.32044,14234.61773,14091.36581,14137.98493,14226.73368
315,14117.72225,14240.80236,14102.07462,14148.65356,14234.18015
316,14128.80238,14246.61964,14112.44271,14159.08079,14241.333
317,14139.55431,14252.07413,14122.46308,14169.26227,14248.18845
318,14149.97169,14257.1806,14132.12993,14179.19364,14254.74271
319,14160.0492,14261.95394,14141.43739,14188.87129,14260.99311
320,14169.78107,14266.40959,14150.38007,14198.29173,14266.93654
321,14179.16293,14270.56358,14158.95341,14207.4522,14272.57025
322,14188.18986,14274.43087,14167.15248,14216.34986,14277.89176
323,14196.85561,14278.02805,14174.97123,14224.98035,14282.89834
324,14205.15581,14281.36944,14182.40528,14233.34054,14287.5898
325,14213.08344,14284.46962,14189.44753,14241.4255,14291.97342
326,14220.63293,14287.34357,14196.09267,14249.23107,14296.06249
327,14227.80019,14290.00722,14202.33824,14256.75516,14299.87206
328,14234.58048,14292.47725,14208.18547,14263.99416,14303.41664
329,14240.96983,14294.76995,14213.65095,14270.94514,14306.71007
330,14246.9668,14296.90105,14218.75525,14277.60583,14309.76779
331,14252.57615,14298.88716,14223.51826,14283.97366,14312.60346
332,14257.81588,14300.74465,14227.95988,14290.04636,14315.23242
333,14262.70475,14302.4905,14232.10003,14295.82176,14317.66918
334,14267.26361,14304.14233,14235.9605,14301.29975,14319.92994
335,14271.51114,14305.71588,14239.56223,14306.47844,14322.02977
336,14275.466,14307.22773,14242.92437,14311.35641,14323.98299
337,14279.14791,14308.69636,14246.06862,14315.93366,14325.80494
338,14282.57744,14310.13808,14249.01688,14320.21341,14327.51193
339,14285.77353,14311.56643,14251.79028,14324.20997,14329.11903
340,14288.74908,14312.99365,14254.40294,14327.93434,14330.63609
341,14291.5222,14314.43631,14256.87363,14331.40083,14332.07715
342,14294.11344,14315.91243,14259.22404,14334.62555,14333.45811
343,14296.54233,14317.43859,14261.47523,14337.62489,14334.79387
344,14298.82991,14319.03052,14263.64899,14340.41525,14336.10081
345,14300.99486,14320.70169,14265.76531,14343.01152,14337.3925
346,14303.05621,14322.46649,14267.84401,14345.4296,14338.68362
347,14305.03426,14324.33214,14269.90612,14347.6862,14339.98905
348,14306.94729,14326.29531,14271.9707,14349.79522,14341.32206
349,14308.8136,14328.35287,14274.05679,14351.77147,14342.69639
350,14310.65185,14330.50094,14276.18383,14353.6301,14344.12607
351,14312.48016,14332.73564,14278.37085,14355.38552,14345.62465
352,14314.31756,14335.05355,14280.63711,14357.05299,14347.20521
353,14316.18055,14337.44889,14283.00004,14358.64597,14348.87818
354,14318.08704,14339.9192,14285.47783,14360.17857,14350.64516
355,14320.05428,14342.4586,14288.08784,14361.66483,14352.50228
356,14322.09867,14345.06245,14290.84607,14363.11773,14354.44526
357,14324.23736,14347.72761,14293.76372,14364.5513,14356.46946
358,14326.48666,14350.44936,14296.83699,14365.97956,14358.57147
359,14328.86134,14353.22209,14300.05886,14367.41549,14360.74684
360,14331.36832,14356.0406,14303.42185,14368.8718,14362.9913
361,14334.00079,14358.90347,14306.91734,14370.36015,14365.29936
362,14336.75542,14361.80681,14310.54116,14371.89626,14367.66901
363,14339.62616,14364.74189,14314.28695,14373.49236,14370.0961
364,14342.60389,14367.70171,14318.14334,14375.15765,14372.57333
365,14345.67905,14370.68115,14322.10057,14376.90113,14375.09453
366,14348.84245,14373.67462,14326.14755,14378.73171,14377.65327
367,14352.08442,14376.67434,14330.27263,14380.65507,14380.24242
368,14355.39623,14379.67396,14334.465,14382.66544,14382.85575
369,14358.77116,14382.66904,14338.71689,14384.75542,14385.48916
370,14362.19927,14385.65454,14343.01739,14386.91685,14388.13661
371,14365.67106,14388.62536,14347.35581,14389.14217,14390.79191
372,14369.17755,14391.57627,14351.72181,14391.42397,14393.44931
373,14372.7099,14394.50093,14356.10505,14393.75524,14396.10338
374,14376.25818,14397.39346,14360.49446,14396.12736,14398.7477
375,14379.81243,14400.24893,14364.87875,14398.5318,14401.37619
376,14383.36232,14403.04849,14369.24616,14400.95956,14403.9824
377,14386.89837,14405.74673,14373.58591,14403.40285,14406.54351
378,14390.40997,14408.34129,14377.88594,14405.83791,14409.01656
379,14393.88186,14410.83084,14382.13385,14408.21173,14411.39778
380,14397.25054,14413.21443,14386.30679,14410.51846,14413.68546
381,14400.4999,14415.4914,14390.33851,14412.7542,14415.87789
382,14403.62719,14417.66146,14394.21604,14414.91564,14417.97431
383,14406.62975,14419.72471,14397.93709,14416.99945,14419.97368
384,14409.50475,14421.68077,14401.49864,14419.00214,14421.87487
385,14412.25066,14423.5302,14404.89963,14420.92152,14423.67777
386,14414.86598,14425.27368,14408.13847,14422.75504,14425.38239
387,14417.3486,14426.91111,14411.21354,14424.49985,14426.98769
388,14419.69665,14428.44277,14414.12322,14426.15329,14428.49347
389,14421.90984,14429.87008,14416.86743,14427.71442,14429.90031
390,14423.98891,14431.19494,14419.4473,14429.18249,14431.20953
391,14425.9299,14432.37517,14421.85923,14430.55293,14432.41876
392,14427.68978,14433.33069,14424.06047,14431.78207,14433.50953
393,14429.18893,14433.98568,14425.97142,14432.78943,14434.46619
394,14430.34689,14434.26327,14427.51255,14433.49323,14435.2278
395,14431.0832,14434.08576,14428.60398,14433.81091,14435.73229
396,14431.31606,14433.37457,14429.16467,14433.65946,14435.91767
397,14430.96473,14432.05199,14429.11482,14432.9569,14435.72177
398,14429.94874,14430.04039,14428.37443,14431.62133,14435.08298
399,14428.18887,14427.2632,14426.86524,14429.57201,14433.94057
400,14425.60577,14423.6608,14424.50885,14426.72838,14432.23338
401,14422.13597,14419.20828,14421.24385,14423.02591,14429.90003
402,14417.75462,14413.88316,14417.04599,14418.43842,14426.87936
403,14412.44125,14407.66981,14411.89554,14412.94375,14423.12011
404,14406.1809,14400.5579,14405.77829,14406.5255,14418.59338
405,14398.96398,14392.54383,14398.68562,14399.1722,14413.26959
406,14390.78831,14383.64693,14390.61658,14390.88034,14407.13642
407,14381.663,14373.9216,14381.58093,14381.67144,14400.20458
408,14371.60966,14363.38964,14371.59762,14371.60492,14392.44659
409,14360.70979,14352.08148,14360.70704,14360.70419,14383.83553
410,14349.00736,14340.03919,14349.00338,14349.00034,14374.34666
411,14336.54588,14327.31679,14336.54019,14336.53735,14363.95545
412,14323.38145,14313.98613,14323.3733,14323.37112,14352.63913
413,14309.58848,14300.12748,14309.57711,14309.57578,14340.37403
414,14295.2497,14285.82101,14295.22629,14295.23463,14327.15169
415,14280.44832,14271.1473,14280.38112,14280.4305,14312.96995
416,14265.26746,14256.18641,14265.08417,14265.24661,14297.829
417,14249.79005,14241.01882,14249.3594,14249.76617,14281.72854
418,14234.0994,14225.72481,14233.21297,14234.0723,14264.66896
419,14218.27844,14210.38473,14216.63561,14218.24792,14246.64988
420,14202.41037,14195.07886,14199.60598,14202.37625,14227.67177
421,14186.61508,14179.92786,14182.13602,14186.58191,14207.75254
422,14170.96319,14165.09217,14164.27464,14171.03134,14186.91106
423,14155.5309,14150.73254,14146.07075,14155.89048,14165.2114
424,14140.40198,14137.00932,14127.57088,14141.32575,14142.71742
425,14125.66107,14124.04525,14108.82269,14127.5033,14119.49861
426,14111.39223,14111.9024,14089.87538,14114.58937,14095.64026
427,14097.67953,14100.6476,14070.78193,14102.75018,14071.23676
428,14084.60713,14090.35191,14051.59921,14092.15207,14046.38763
429,14072.2591,14081.08956,14032.38748,14082.9588,14021.1975
430,14060.70328,14072.91987,14013.19385,14075.24413,13995.77687
431,14049.96908,14065.86842,13994.03226,14068.98292,13970.24271
432,14040.08311,14059.95684,13974.91852,14064.13992,13944.71091
433,14031.06565,14055.20141,13955.87085,14060.66357,13919.27825
434,14022.93311,14051.61409,13936.90781,14058.48593,13894.04197
435,14015.69411,14049.19875,13918.044,14057.53107,13869.09891
436,14009.34665,14047.94791,13899.29127,14057.7137,13844.54349
437,14003.88098,14047.84337,13880.66013,14058.93962,13820.46877
